ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names	accession_raw_file_name	accession_fa_file_name
ICTV19990511	VMR1012059	A	1		KM043107			16802	3	KM043107		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus canidae	vespertillonid adenovirus 4	./fasta_new_vmr_b/Mastadenovirus/KM043107.raw	./fasta_new_vmr_b/Mastadenovirus/KM043107.fa
ICTV202420129	VMR1028639	E	1		BK066828			16803	1	BK066828		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus capreoli	roe deer adenovirus 2; adenovirus capreolus32301	./fasta_new_vmr_b/Mastadenovirus/BK066828.raw	./fasta_new_vmr_b/Mastadenovirus/BK066828.fa
ICTV202420132	VMR1028936	E	1		PP711818			16804	1	PP711818		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus cardiodermatis	heart-nosed bat adenovirus	./fasta_new_vmr_b/Mastadenovirus/PP711818.raw	./fasta_new_vmr_b/Mastadenovirus/PP711818.fa
ICTV202009162	VMR1004773	E	1		MN986925			16805	1	MN986925		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus caviae	Guinea pig adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/MN986925.raw	./fasta_new_vmr_b/Mastadenovirus/MN986925.fa
ICTV20175660	VMR1004768	E	1		KY306667			16806	1	KY306667		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus cervi	deer adenovirus 2; Odocoileus adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/KY306667.raw	./fasta_new_vmr_b/Mastadenovirus/KY306667.fa
ICTV202317889	VMR1024964	E	1		MK472072			16807	1	MK472072		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus chalinolobi	Gould's wattled bat adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/MK472072.raw	./fasta_new_vmr_b/Mastadenovirus/MK472072.fa
ICTV20165226	VMR1004798	E	1		FJ025931			16808	1	FJ025931		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus chlorocebi	simian adenovirus 18	./fasta_new_vmr_b/Mastadenovirus/FJ025931.raw	./fasta_new_vmr_b/Mastadenovirus/FJ025931.fa
ICTV20165226	VMR1012169	A	1		KP329566			16808	2	KP329566		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus chlorocebi	simian adenovirus 17	./fasta_new_vmr_b/Mastadenovirus/KP329566.raw	./fasta_new_vmr_b/Mastadenovirus/KP329566.fa
ICTV20093027	VMR1004783	E	1		EU835513			16809	1	EU835513		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus cordis	murine adenovirus 3	./fasta_new_vmr_b/Mastadenovirus/EU835513.raw	./fasta_new_vmr_b/Mastadenovirus/EU835513.fa
ICTV20151765	VMR1004795	E	1		KP329565			16810	1	KP329565		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus cynocephali	simian adenovirus 19	./fasta_new_vmr_b/Mastadenovirus/KP329565.raw	./fasta_new_vmr_b/Mastadenovirus/KP329565.fa
ICTV20151765	VMR1012167	A	1		KC693022			16810	2	KC693022		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus cynocephali	baboon adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/KC693022.raw	./fasta_new_vmr_b/Mastadenovirus/KC693022.fa
ICTV20151765	VMR1012168	A	1		KC693023			16810	3	KC693023		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus cynocephali	baboon adenovirus 3	./fasta_new_vmr_b/Mastadenovirus/KC693023.raw	./fasta_new_vmr_b/Mastadenovirus/KC693023.fa
ICTV20175661	VMR1004770	E	1		LT841149			16811	1	LT841149		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus delphini	bottlenose dolphin adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/LT841149.raw	./fasta_new_vmr_b/Mastadenovirus/LT841149.fa
ICTV20165221	VMR1004769	E	1		KR024710			16812	1	KR024710		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus delphinidae	bottlenose dolphin adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/KR024710.raw	./fasta_new_vmr_b/Mastadenovirus/KR024710.fa
ICTV202420131	VMR1028255	E	1		BK066905			16813	1	BK066905		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus desmodi	vampire bat adenovirus; adenovirus desmodus35011	./fasta_new_vmr_b/Mastadenovirus/BK066905.raw	./fasta_new_vmr_b/Mastadenovirus/BK066905.fa
ICTV202317891	VMR1024965	E	1		BK067721			16814	1	BK067721		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dipodomysis	kangaroo rat adenovirus	./fasta_new_vmr_b/Mastadenovirus/BK067721.raw	./fasta_new_vmr_b/Mastadenovirus/BK067721.fa
ICTV19990517	VMR1004777	E	1		AJ854486			16815	1	AJ854486		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 9	./fasta_new_vmr_b/Mastadenovirus/AJ854486.raw	./fasta_new_vmr_b/Mastadenovirus/AJ854486.fa
ICTV19990517	VMR1012093	A	1		AB448767			16815	2	AB448767		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 8	./fasta_new_vmr_b/Mastadenovirus/AB448767.raw	./fasta_new_vmr_b/Mastadenovirus/AB448767.fa
ICTV19990517	VMR1012094	A	1		JN226746			16815	3	JN226746		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 10	./fasta_new_vmr_b/Mastadenovirus/JN226746.raw	./fasta_new_vmr_b/Mastadenovirus/JN226746.fa
ICTV19990517	VMR1012095	A	1		JN226747			16815	4	JN226747		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 13	./fasta_new_vmr_b/Mastadenovirus/JN226747.raw	./fasta_new_vmr_b/Mastadenovirus/JN226747.fa
ICTV19990517	VMR1012096	A	1		AB562586			16815	5	AB562586		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 15	./fasta_new_vmr_b/Mastadenovirus/AB562586.raw	./fasta_new_vmr_b/Mastadenovirus/AB562586.fa
ICTV19990517	VMR1012097	A	1		AF108105			16815	6	AF108105		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 17	./fasta_new_vmr_b/Mastadenovirus/AF108105.raw	./fasta_new_vmr_b/Mastadenovirus/AF108105.fa
ICTV19990517	VMR1012098	A	1		JQ326209			16815	7	JQ326209		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 19	./fasta_new_vmr_b/Mastadenovirus/JQ326209.raw	./fasta_new_vmr_b/Mastadenovirus/JQ326209.fa
ICTV19990517	VMR1012099	A	1		JN226749			16815	8	JN226749		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 20	./fasta_new_vmr_b/Mastadenovirus/JN226749.raw	./fasta_new_vmr_b/Mastadenovirus/JN226749.fa
ICTV19990517	VMR1012100	A	1		FJ404771			16815	9	FJ404771		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 22	./fasta_new_vmr_b/Mastadenovirus/FJ404771.raw	./fasta_new_vmr_b/Mastadenovirus/FJ404771.fa
ICTV19990517	VMR1012101	A	1		JN226750			16815	10	JN226750		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 23	./fasta_new_vmr_b/Mastadenovirus/JN226750.raw	./fasta_new_vmr_b/Mastadenovirus/JN226750.fa
ICTV19990517	VMR1012102	A	1		JN226751			16815	11	JN226751		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 24	./fasta_new_vmr_b/Mastadenovirus/JN226751.raw	./fasta_new_vmr_b/Mastadenovirus/JN226751.fa
ICTV19990517	VMR1012103	A	1		JN226752			16815	12	JN226752		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 25	./fasta_new_vmr_b/Mastadenovirus/JN226752.raw	./fasta_new_vmr_b/Mastadenovirus/JN226752.fa
ICTV19990517	VMR1012104	A	1		EF153474			16815	13	EF153474		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 26	./fasta_new_vmr_b/Mastadenovirus/EF153474.raw	./fasta_new_vmr_b/Mastadenovirus/EF153474.fa
ICTV19990517	VMR1012105	A	1		JN226753			16815	14	JN226753		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 27	./fasta_new_vmr_b/Mastadenovirus/JN226753.raw	./fasta_new_vmr_b/Mastadenovirus/JN226753.fa
ICTV19990517	VMR1012106	A	1		FJ824826			16815	15	FJ824826		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 28	./fasta_new_vmr_b/Mastadenovirus/FJ824826.raw	./fasta_new_vmr_b/Mastadenovirus/FJ824826.fa
ICTV19990517	VMR1012107	A	1		JN226754			16815	16	JN226754		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 29	./fasta_new_vmr_b/Mastadenovirus/JN226754.raw	./fasta_new_vmr_b/Mastadenovirus/JN226754.fa
ICTV19990517	VMR1012108	A	1		JN226755			16815	17	JN226755		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 30	./fasta_new_vmr_b/Mastadenovirus/JN226755.raw	./fasta_new_vmr_b/Mastadenovirus/JN226755.fa
ICTV19990517	VMR1012109	A	1		JN226756			16815	18	JN226756		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 32	./fasta_new_vmr_b/Mastadenovirus/JN226756.raw	./fasta_new_vmr_b/Mastadenovirus/JN226756.fa
ICTV19990517	VMR1012110	A	1		JN226758			16815	19	JN226758		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 33	./fasta_new_vmr_b/Mastadenovirus/JN226758.raw	./fasta_new_vmr_b/Mastadenovirus/JN226758.fa
ICTV19990517	VMR1012111	A	1		GQ384080			16815	20	GQ384080		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 36	./fasta_new_vmr_b/Mastadenovirus/GQ384080.raw	./fasta_new_vmr_b/Mastadenovirus/GQ384080.fa
ICTV19990517	VMR1012112	A	1		DQ900900			16815	21	DQ900900		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 37	./fasta_new_vmr_b/Mastadenovirus/DQ900900.raw	./fasta_new_vmr_b/Mastadenovirus/DQ900900.fa
ICTV19990517	VMR1012113	A	1		JN226759			16815	22	JN226759		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 38	./fasta_new_vmr_b/Mastadenovirus/JN226759.raw	./fasta_new_vmr_b/Mastadenovirus/JN226759.fa
ICTV19990517	VMR1012114	A	1		JN226760			16815	23	JN226760		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 39	./fasta_new_vmr_b/Mastadenovirus/JN226760.raw	./fasta_new_vmr_b/Mastadenovirus/JN226760.fa
ICTV19990517	VMR1012115	A	1		JN226761			16815	24	JN226761		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 42	./fasta_new_vmr_b/Mastadenovirus/JN226761.raw	./fasta_new_vmr_b/Mastadenovirus/JN226761.fa
ICTV19990517	VMR1012116	A	1		JN226762			16815	25	JN226762		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 43	./fasta_new_vmr_b/Mastadenovirus/JN226762.raw	./fasta_new_vmr_b/Mastadenovirus/JN226762.fa
ICTV19990517	VMR1012117	A	1		JN226763			16815	26	JN226763		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 44	./fasta_new_vmr_b/Mastadenovirus/JN226763.raw	./fasta_new_vmr_b/Mastadenovirus/JN226763.fa
ICTV19990517	VMR1012118	A	1		JN226764			16815	27	JN226764		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 45	./fasta_new_vmr_b/Mastadenovirus/JN226764.raw	./fasta_new_vmr_b/Mastadenovirus/JN226764.fa
ICTV19990517	VMR1012119	A	1		AY875648			16815	28	AY875648		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 46	./fasta_new_vmr_b/Mastadenovirus/AY875648.raw	./fasta_new_vmr_b/Mastadenovirus/AY875648.fa
ICTV19990517	VMR1012120	A	1		JN226757			16815	29	JN226757		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 47	./fasta_new_vmr_b/Mastadenovirus/JN226757.raw	./fasta_new_vmr_b/Mastadenovirus/JN226757.fa
ICTV19990517	VMR1012121	A	1		EF153473			16815	30	EF153473		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 48	./fasta_new_vmr_b/Mastadenovirus/EF153473.raw	./fasta_new_vmr_b/Mastadenovirus/EF153473.fa
ICTV19990517	VMR1012122	A	1		DQ393829			16815	31	DQ393829		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 49	./fasta_new_vmr_b/Mastadenovirus/DQ393829.raw	./fasta_new_vmr_b/Mastadenovirus/DQ393829.fa
ICTV19990517	VMR1012123	A	1		JN226765			16815	32	JN226765		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 51	./fasta_new_vmr_b/Mastadenovirus/JN226765.raw	./fasta_new_vmr_b/Mastadenovirus/JN226765.fa
ICTV19990517	VMR1012124	A	1		FJ169625			16815	33	FJ169625		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 53	./fasta_new_vmr_b/Mastadenovirus/FJ169625.raw	./fasta_new_vmr_b/Mastadenovirus/FJ169625.fa
ICTV19990517	VMR1012125	A	1		AB333801			16815	34	AB333801		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 54	./fasta_new_vmr_b/Mastadenovirus/AB333801.raw	./fasta_new_vmr_b/Mastadenovirus/AB333801.fa
ICTV19990517	VMR1012126	A	1		HM770721			16815	35	HM770721		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus dominans	human adenovirus 56	./fasta_new_vmr_b/Mastadenovirus/HM770721.raw	./fasta_new_vmr_b/Mastadenovirus/HM770721.fa
ICTV201907193	VMR1004761	E	1		AP018374			16816	1	AP018374		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus eidoli	straw-colored fruit bat adenovirus	./fasta_new_vmr_b/Mastadenovirus/AP018374.raw	./fasta_new_vmr_b/Mastadenovirus/AP018374.fa
ICTV202522139	VMR1030545	E	1		PQ576919			16817	1	PQ576919		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus eliomysis	garden dormouse adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/PQ576919.raw	./fasta_new_vmr_b/Mastadenovirus/PQ576919.fa
ICTV19760121	VMR1004781	E	1		AC_000012			16818	1	AC_000012		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus encephalomyelitidis	murine adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/AC_000012.raw	./fasta_new_vmr_b/Mastadenovirus/AC_000012.fa
ICTV202522141	VMR1030547	E	1		PQ678115			16819	1	PQ678115; PQ678116		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus eothenomysis	Kachin red-backed vole adenovirus 1 (Yunan rodent adenovirus 2)	./fasta_new_vmr_b/Mastadenovirus/PQ678115.raw	./fasta_new_vmr_b/Mastadenovirus/PQ678115.fa
ICTV202522141	VMR1030547	E	2		PQ678116			16819	1	PQ678115; PQ678116		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus eothenomysis	Kachin red-backed vole adenovirus 1 (Yunan rodent adenovirus 2)	./fasta_new_vmr_b/Mastadenovirus/PQ678116.raw	./fasta_new_vmr_b/Mastadenovirus/PQ678116.fa
ICTV19760118	VMR1004771	E	1		JN418926			16820	1	JN418926		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus equi	equine adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/JN418926.raw	./fasta_new_vmr_b/Mastadenovirus/JN418926.fa
ICTV19990513	VMR1004772	E	1		KT160425			16821	1	KT160425		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus equidae	equine adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/KT160425.raw	./fasta_new_vmr_b/Mastadenovirus/KT160425.fa
ICTV19990518	VMR1004778	E	1		AY487947			16822	1	AY487947		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	human adenovirus 4	./fasta_new_vmr_b/Mastadenovirus/AY487947.raw	./fasta_new_vmr_b/Mastadenovirus/AY487947.fa
ICTV19990518	VMR1012137	A	1		CS138464			16822	2	CS138464		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	chimpanzee adenovirus ChAd6	./fasta_new_vmr_b/Mastadenovirus/CS138464.raw	./fasta_new_vmr_b/Mastadenovirus/CS138464.fa
ICTV19990518	VMR1012138	A	1		JN254802			16822	3	JN254802		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	chimpanzee adenovirus Y25	./fasta_new_vmr_b/Mastadenovirus/JN254802.raw	./fasta_new_vmr_b/Mastadenovirus/JN254802.fa
ICTV19990518	VMR1012127	A	1		AY530876			16822	4	AY530876		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 22	./fasta_new_vmr_b/Mastadenovirus/AY530876.raw	./fasta_new_vmr_b/Mastadenovirus/AY530876.fa
ICTV19990518	VMR1012128	A	1		AY530877			16822	5	AY530877		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 23	./fasta_new_vmr_b/Mastadenovirus/AY530877.raw	./fasta_new_vmr_b/Mastadenovirus/AY530877.fa
ICTV19990518	VMR1012129	A	1		AY530878			16822	6	AY530878		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 24	./fasta_new_vmr_b/Mastadenovirus/AY530878.raw	./fasta_new_vmr_b/Mastadenovirus/AY530878.fa
ICTV19990518	VMR1012130	A	1		AF394196			16822	7	AF394196		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 25	./fasta_new_vmr_b/Mastadenovirus/AF394196.raw	./fasta_new_vmr_b/Mastadenovirus/AF394196.fa
ICTV19990518	VMR1012131	A	1		HB426768			16822	8	HB426768		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 26	./fasta_new_vmr_b/Mastadenovirus/HB426768.raw	./fasta_new_vmr_b/Mastadenovirus/HB426768.fa
ICTV19990518	VMR1012132	A	1		FJ025920			16822	9	FJ025920		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 30	./fasta_new_vmr_b/Mastadenovirus/FJ025920.raw	./fasta_new_vmr_b/Mastadenovirus/FJ025920.fa
ICTV19990518	VMR1012133	A	1		HC191003			16822	10	HC191003		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 36	./fasta_new_vmr_b/Mastadenovirus/HC191003.raw	./fasta_new_vmr_b/Mastadenovirus/HC191003.fa
ICTV19990518	VMR1012135	A	1		HB426671			16822	11	HB426671		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 38	./fasta_new_vmr_b/Mastadenovirus/HB426671.raw	./fasta_new_vmr_b/Mastadenovirus/HB426671.fa
ICTV19990518	VMR1012136	A	1		HB426607			16822	12	HB426607		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 39	./fasta_new_vmr_b/Mastadenovirus/HB426607.raw	./fasta_new_vmr_b/Mastadenovirus/HB426607.fa
ICTV19990518	VMR1012134	A	1		FJ025919			16822	13	FJ025919		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus exoticum	simian adenovirus 37 (bonobo)	./fasta_new_vmr_b/Mastadenovirus/FJ025919.raw	./fasta_new_vmr_b/Mastadenovirus/FJ025919.fa
ICTV19990519	VMR1004779	E	1		L19443			16823	1	L19443		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus faecale	human adenovirus 40	./fasta_new_vmr_b/Mastadenovirus/L19443.raw	./fasta_new_vmr_b/Mastadenovirus/L19443.fa
